Executing windows.dlllist...
Volatility 3 Framework 2.7.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
2576	svchost.exe	0x72c60000	0x4000	api-ms-win-downlevel-advapi32-l2-1-0.dll	C:\Windows\System32\api-ms-win-downlevel-advapi32-l2-1-0.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:27:24.000000 	Disabled
556	DumpIt.exe	0x3d0000	0x35000	DumpIt.exe	C:\Users\IEUser\Downloads\DumpIt.exe	N/A	Disabled
556	DumpIt.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
556	DumpIt.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:28:04.000000 	Disabled
556	DumpIt.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0xfa0000	0x45000	conhost.exe	C:\Windows\system32\conhost.exe	N/A	Disabled
3232	conhost.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
3232	conhost.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x76a30000	0x1f000	IMM32.dll	C:\Windows\system32\IMM32.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x74670000	0x40000	uxtheme.dll	C:\Windows\system32\uxtheme.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x74340000	0x13000	dwmapi.dll	C:\Windows\system32\dwmapi.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x747d0000	0x19e000	comctl32.DLL	C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.24483_none_2b200f664577e14b\comctl32.DLL	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:28:04.000000 	Disabled
3232	conhost.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:28:04.000000 	Disabled
3520	WmiPrvSE.exe	0x190000	0x41000	wmiprvse.exe	C:\Windows\system32\wbem\wmiprvse.exe	N/A	Disabled
3520	WmiPrvSE.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
3520	WmiPrvSE.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x715f0000	0x5c000	wbemcomn.dll	C:\Windows\system32\wbemcomn.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x714a0000	0x96000	FastProx.dll	C:\Windows\system32\wbem\FastProx.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x71480000	0x18000	NTDSAPI.dll	C:\Windows\system32\NTDSAPI.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x70bc0000	0xf000	NCObjAPI.DLL	C:\Windows\system32\NCObjAPI.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x74e90000	0x21000	ntmarta.dll	C:\Windows\system32\ntmarta.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75cb0000	0x45000	WLDAP32.dll	C:\Windows\system32\WLDAP32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x71470000	0xa000	wbemprox.dll	C:\Windows\system32\wbem\wbemprox.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x712c0000	0xf000	wbemsvc.dll	C:\Windows\system32\wbem\wbemsvc.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x712a0000	0x17000	wmiutils.dll	C:\Windows\system32\wbem\wmiutils.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x6d260000	0x14a000	cimwin32.dll	C:\Windows\system32\wbem\cimwin32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x6e7b0000	0x35000	framedynos.dll	C:\Windows\system32\framedynos.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x757e0000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x74f00000	0xd000	WTSAPI32.dll	C:\Windows\system32\WTSAPI32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x721d0000	0x7000	WINBRAND.dll	C:\Windows\system32\WINBRAND.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x721c0000	0x3000	SECURITY.DLL	C:\Windows\system32\SECURITY.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x757c0000	0x8000	SECUR32.DLL	C:\Windows\system32\SECUR32.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75010000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75140000	0x41000	schannel.DLL	C:\Windows\system32\schannel.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x759d0000	0x122000	CRYPT32.dll	C:\Windows\system32\CRYPT32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75980000	0xc000	MSASN1.dll	C:\Windows\system32\MSASN1.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x740c0000	0x11000	NETAPI32.DLL	C:\Windows\system32\NETAPI32.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x740b0000	0x9000	netutils.dll	C:\Windows\system32\netutils.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75750000	0x19000	srvcli.dll	C:\Windows\system32\srvcli.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x740a0000	0xf000	wkscli.dll	C:\Windows\system32\wkscli.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x74090000	0xf000	SAMCLI.DLL	C:\Windows\system32\SAMCLI.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75190000	0x22000	LOGONCLI.DLL	C:\Windows\system32\LOGONCLI.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x71d10000	0xd000	BROWCLI.DLL	C:\Windows\system32\BROWCLI.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x71d20000	0x8000	SCHEDCLI.DLL	C:\Windows\system32\SCHEDCLI.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x73c10000	0x9000	DSROLE.DLL	C:\Windows\system32\DSROLE.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x749c0000	0xb000	cscapi.dll	C:\Windows\system32\cscapi.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x70030000	0x2a000	wmipcima.dll	C:\Windows\system32\wbem\wmipcima.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75c40000	0x12000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x75b40000	0x27000	CFGMGR32.dll	C:\Windows\system32\CFGMGR32.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x71040000	0x3000	WMI.DLL	C:\Windows\system32\WMI.DLL	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x758e0000	0x29000	WINSTA.dll	C:\Windows\system32\WINSTA.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x73eb0000	0x25000	POWRPROF.dll	C:\Windows\system32\POWRPROF.dll	2022-11-14 20:28:09.000000 	Disabled
3520	WmiPrvSE.exe	0x767d0000	0x19d000	SETUPAPI.dll	C:\Windows\system32\SETUPAPI.dll	2022-11-14 20:28:09.000000 	Disabled
3888	TrustedInstall	0xe00000	0x35000	TrustedInstaller.exe	C:\Windows\servicing\TrustedInstaller.exe	N/A	Disabled
3888	TrustedInstall	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
3888	TrustedInstall	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x713f0000	0x32000	wdscore.dll	C:\Windows\system32\wdscore.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x70a80000	0xeb000	dbghelp.dll	C:\Windows\system32\dbghelp.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x6bad0000	0xd2000	cbscore.dll	C:\Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.24383_none_0ba36e373ee432e7\cbscore.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x74ef0000	0x9000	VERSION.dll	C:\Windows\system32\VERSION.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x759d0000	0x122000	CRYPT32.dll	C:\Windows\system32\CRYPT32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75980000	0xc000	MSASN1.dll	C:\Windows\system32\MSASN1.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75b80000	0x2f000	WINTRUST.dll	C:\Windows\system32\WINTRUST.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x759b0000	0x19000	USERENV.dll	C:\Windows\system32\USERENV.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x72350000	0x9000	Ktmw32.dll	C:\Windows\system32\Ktmw32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x6db60000	0x42000	dpx.dll	C:\Windows\system32\dpx.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x6cfd0000	0x1d6000	wcp.dll	C:\Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.24383_none_0ba36e373ee432e7\wcp.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x6e800000	0x2d000	DrUpdate.dll	C:\Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.24383_none_0ba36e373ee432e7\DrUpdate.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x767d0000	0x19d000	SETUPAPI.dll	C:\Windows\system32\SETUPAPI.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75b40000	0x27000	CFGMGR32.dll	C:\Windows\system32\CFGMGR32.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75c40000	0x12000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x717d0000	0x12000	MPR.dll	C:\Windows\system32\MPR.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x70610000	0xd000	SrClient.dll	C:\Windows\system32\SrClient.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x6dc10000	0x30000	SPP.dll	C:\Windows\system32\SPP.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x719d0000	0x116000	VSSAPI.DLL	C:\Windows\system32\VSSAPI.DLL	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x73bc0000	0x14000	ATL.DLL	C:\Windows\system32\ATL.DLL	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x719c0000	0x10000	VssTrace.DLL	C:\Windows\system32\VssTrace.DLL	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x70470000	0x10000	wrpint.dll	C:\Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.24383_none_0ba36e373ee432e7\wrpint.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x703c0000	0xa000	SxsStore.dll	C:\Windows\system32\SxsStore.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x71430000	0x33000	sqmapi.dll	C:\Windows\system32\sqmapi.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:28:10.000000 	Disabled
3888	TrustedInstall	0x703b0000	0x8000	CbsApi.dll	C:\Windows\servicing\CbsApi.dll	2022-11-14 20:28:10.000000 	Disabled
184	mscorsvw.exe	0x13b0000	0x19000	mscorsvw.exe	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe	N/A	Disabled
184	mscorsvw.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
184	mscorsvw.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x6fb30000	0xd7000	MSVCR120_CLR0400.dll	C:\Windows\system32\MSVCR120_CLR0400.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x734b0000	0x4a000	mscoree.dll	C:\Windows\system32\mscoree.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x75830000	0x5f000	SXS.DLL	C:\Windows\system32\SXS.DLL	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x72eb0000	0x7e000	mscoreei.dll	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x6d410000	0x5b1000	mscorwks.dll	C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x6cf30000	0x9b000	MSVCR80.dll	C:\Windows\WinSxS\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_d08cc06a442b34fc\MSVCR80.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x76a50000	0xc4c000	shell32.dll	C:\Windows\system32\shell32.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x6afd0000	0xafe000	mscorlib.ni.dll	C:\Windows\assembly\NativeImages_v2.0.50727_32\mscorlib\23349d393ecff063c3152fcf5229b2ab\mscorlib.ni.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x6ddc0000	0x5b000	mscorjit.dll	C:\Windows\Microsoft.NET\Framework\v2.0.50727\mscorjit.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x74ef0000	0x9000	VERSION.dll	C:\Windows\system32\VERSION.dll	2022-11-14 20:28:11.000000 	Disabled
184	mscorsvw.exe	0x6c780000	0x346000	MiguiControls.dll	C:\Windows\assembly\GAC_MSIL\MiguiControls\1.0.0.0__31bf3856ad364e35\MiguiControls.dll	2022-11-14 20:28:11.000000 	Disabled
